id_transaksi,id_pelanggan,kategori,channel,kuantitas,harga_satuan,diskon,total_nilai,berat_kg,segmen
34619f04,usr-0011,makanan,atm,15,81346.09,0.162,1022808.92,6.84,tinggi
78259909,usr-0147,makanan,web,20,67706.23,0.19,1097099.33,7.47,tinggi
f162df0c,usr-0129,fashion,web,13,140871.7,0.126,1601146.78,1.21,tinggi
2cc56c89,usr-0171,otomotif,mobile,17,607630.63,0.001,10317199.52,9.35,tinggi
22d91aec,usr-0096,fashion,web,11,344590.0,0.098,3420363.06,8.38,tinggi
5e40fd77,usr-0192,otomotif,teller,17,1713783.79,0.118,25701138.03,5.81,tinggi
56d8f045,usr-0193,kesehatan,mobile,8,315176.01,0.136,2178253.92,8.36,tinggi
df2ff642,usr-0178,fashion,mobile,17,499967.6,0.149,7236763.65,9.17,tinggi
2a2457e3,usr-0049,makanan,web,13,62857.2,0.063,765848.89,6.42,menengah
62161407,usr-0175,elektronik,mobile,1,619730.09,0.062,581228.6,8.29,menengah
4af13eab,usr-0170,elektronik,mobile,9,815749.2,0.036,7079746.26,9.45,tinggi
718072d0,usr-0110,kesehatan,mobile,20,187580.8,0.116,3315212.37,2.16,tinggi
59aae1b2,usr-0128,otomotif,teller,20,1586672.38,0.204,25268226.38,9.77,tinggi
ea2ba766,usr-0193,makanan,atm,1,56972.77,0.142,48878.12,8.0,rendah
20c36086,usr-0176,otomotif,mobile,14,1777182.28,0.186,20251039.68,3.58,tinggi
3e57bd8c,usr-0122,kesehatan,mobile,13,89501.84,0.146,993376.57,9.07,menengah
73a03aa1,usr-0025,makanan,mobile,3,55673.69,0.249,125401.25,6.35,menengah
38c33dd5,usr-0080,kesehatan,teller,11,165516.99,0.295,1283219.98,0.44,tinggi
999f0e31,usr-0152,otomotif,teller,7,1627434.51,0.028,11067526.39,6.87,tinggi
2090165b,usr-0179,olahraga,mobile,17,483322.48,0.151,6978900.95,4.69,tinggi
25439841,usr-0179,otomotif,teller,18,1707404.63,0.015,30284132.95,5.9,tinggi
55231eff,usr-0075,otomotif,teller,6,2204523.49,0.088,12062929.75,1.71,tinggi
a375d116,usr-0051,otomotif,atm,14,619349.14,0.046,8268221.85,8.39,tinggi
3c8ef7b7,usr-0046,kesehatan,teller,8,77134.69,0.233,473469.97,8.09,menengah
eeb01313,usr-0127,kesehatan,mobile,10,143504.17,0.102,1288637.18,6.86,tinggi
cc6465e9,usr-0155,fashion,teller,4,150768.86,0.042,577890.05,7.43,menengah
0319bb2a,usr-0182,otomotif,mobile,15,1392291.32,0.238,15907599.32,4.36,tinggi
34d51811,usr-0143,otomotif,atm,18,612656.22,0.142,9460788.56,2.86,tinggi
28a966ab,usr-0092,olahraga,teller,3,198881.51,0.079,549609.43,9.49,menengah
793a91b6,usr-0031,kesehatan,teller,17,419727.92,0.272,5194660.67,8.77,tinggi
4f108aa2,usr-0140,elektronik,web,3,963025.78,0.199,2313017.61,4.52,tinggi
5b415651,usr-0106,makanan,atm,16,33352.36,0.237,407165.91,1.94,menengah
97961dc0,usr-0101,elektronik,mobile,8,503059.08,0.09,3661855.88,7.49,tinggi
fa753be7,usr-0069,elektronik,atm,2,887745.04,0.004,1769010.2,5.29,tinggi
5f92caf4,usr-0123,otomotif,mobile,10,2160769.29,0.041,20719216.17,9.22,tinggi
398de008,usr-0142,fashion,web,16,339137.72,0.064,5077641.83,1.81,tinggi
46b0fa86,usr-0195,olahraga,mobile,5,650311.76,0.257,2414758.15,1.54,tinggi
9d11163e,usr-0161,elektronik,teller,17,1487333.66,0.022,24734047.18,1.73,tinggi
bc9dda44,usr-0011,kesehatan,atm,8,385490.87,0.122,2707942.45,7.55,tinggi
3eff99d2,usr-0116,makanan,teller,1,49075.71,0.218,38379.73,3.8,rendah
137dc833,usr-0105,otomotif,web,5,1358731.6,0.285,4858712.98,5.14,tinggi
460af572,usr-0111,olahraga,web,8,599234.14,0.086,4380217.93,7.75,tinggi
516ec1e8,usr-0038,otomotif,mobile,14,532667.95,0.025,7267540.86,8.93,tinggi
af8ac2bd,usr-0088,olahraga,mobile,12,358042.07,0.084,3934524.17,6.54,tinggi
f54e7340,usr-0194,makanan,atm,10,131922.36,0.141,1133247.97,4.93,tinggi
854d189d,usr-0137,olahraga,web,16,402806.44,0.207,5108054.73,9.75,tinggi
1a49bd46,usr-0153,otomotif,mobile,9,1658242.75,0.28,10741707.91,8.76,tinggi
e0d3b357,usr-0049,otomotif,web,11,2253639.68,0.097,22379222.6,2.47,tinggi
734e4322,usr-0068,makanan,atm,7,128216.9,0.155,758132.35,4.17,menengah
3c1f37c8,usr-0198,otomotif,teller,7,1936628.11,0.267,9934600.4,1.48,tinggi
9affc2f3,usr-0083,olahraga,atm,7,665327.54,0.108,4152227.6,5.47,tinggi
ab08d0ff,usr-0075,fashion,teller,19,360056.34,0.035,6600516.32,7.26,tinggi
ad410589,usr-0166,olahraga,web,7,598598.43,0.19,3393913.7,3.44,tinggi
3417abbd,usr-0118,kesehatan,atm,8,221861.34,0.215,1393089.65,9.33,tinggi
5391da5d,usr-0097,otomotif,atm,5,909451.43,0.022,4448967.84,1.33,tinggi
fce8fc5b,usr-0127,otomotif,teller,1,533092.81,0.244,403232.81,2.62,menengah
8d0eef65,usr-0110,kesehatan,atm,17,287795.12,0.06,4600154.8,0.6,tinggi
9b797838,usr-0036,olahraga,teller,20,231059.38,0.131,4015111.17,3.2,tinggi
74ef0b05,usr-0018,fashion,mobile,12,480062.21,0.298,4042563.59,0.51,tinggi
4b1cee64,usr-0191,makanan,mobile,18,91902.83,0.038,1591014.49,1.05,tinggi
4ae29ef1,usr-0029,olahraga,teller,7,179953.04,0.198,1010144.14,0.69,tinggi
65e51f59,usr-0147,makanan,atm,10,78725.33,0.069,732817.49,6.22,menengah
d8800567,usr-0057,makanan,atm,8,43962.86,0.166,293280.45,3.24,menengah
1b445a26,usr-0147,fashion,teller,7,370855.64,0.005,2582406.8,1.69,tinggi
066b81af,usr-0062,olahraga,atm,16,243422.46,0.074,3607100.64,4.12,tinggi
aaf8044f,usr-0172,kesehatan,web,6,419109.57,0.084,2303825.54,0.13,tinggi
88a5946e,usr-0060,makanan,teller,19,132611.91,0.255,1877431.79,4.52,tinggi
2347e530,usr-0099,elektronik,mobile,14,1140531.26,0.133,13847628.35,7.42,tinggi
3c64620c,usr-0126,otomotif,teller,1,1482529.24,0.082,1361677.92,8.83,tinggi
53772232,usr-0114,kesehatan,atm,11,82768.43,0.152,771820.07,3.94,menengah
bae6fdcf,usr-0175,otomotif,web,12,689031.47,0.023,8076492.7,8.39,tinggi
f35da553,usr-0064,kesehatan,web,13,152674.09,0.094,1797672.4,4.11,tinggi
d2c63dfe,usr-0176,olahraga,atm,8,434583.04,0.263,2561191.99,9.61,tinggi
8dd223ed,usr-0089,otomotif,web,3,1304491.61,0.24,2974122.72,3.95,tinggi
f296d51e,usr-0023,makanan,teller,1,86369.68,0.217,67605.56,9.1,rendah
994dc869,usr-0123,kesehatan,atm,12,160708.81,0.11,1716411.73,9.97,tinggi
be670a84,usr-0051,fashion,web,8,526823.47,0.194,3399053.73,6.03,tinggi
8101a8b4,usr-0041,elektronik,teller,12,309973.16,0.069,3464604.49,7.1,tinggi
2614f6fb,usr-0076,elektronik,mobile,9,349069.2,0.28,2263215.56,4.59,tinggi
5361c04b,usr-0043,fashion,teller,9,535504.36,0.056,4550579.91,4.15,tinggi
6e9b39c3,usr-0190,otomotif,mobile,8,2143620.22,0.186,13954394.93,5.77,tinggi
49a46d59,usr-0005,fashion,atm,18,335124.18,0.127,5266266.84,1.76,tinggi
4e960805,usr-0137,fashion,mobile,3,486418.16,0.081,1341473.32,7.85,tinggi
96b79959,usr-0048,elektronik,teller,18,1201075.35,0.217,16928765.69,1.61,tinggi
55d7b8ca,usr-0006,fashion,mobile,11,527703.66,0.23,4470202.13,5.18,tinggi
b7e1dd68,usr-0034,otomotif,mobile,13,669898.21,0.015,8582371.81,1.64,tinggi
1cb8bb57,usr-0182,fashion,atm,19,491578.73,0.139,8044336.99,4.6,tinggi
137408bd,usr-0097,elektronik,web,6,1050170.15,0.226,4874759.08,0.76,tinggi
41edfd00,usr-0102,fashion,mobile,10,330386.35,0.24,2512087.95,6.81,tinggi
b0184097,usr-0156,otomotif,teller,17,1333240.43,0.194,18263391.88,5.24,tinggi
212bac46,usr-0128,otomotif,teller,9,1446940.83,0.122,11429774.3,5.08,tinggi
96102848,usr-0030,fashion,mobile,7,136708.54,0.298,671389.2,8.44,menengah
5c706960,usr-0051,otomotif,teller,13,1151888.44,0.112,13296097.03,3.21,tinggi
e601477c,usr-0152,elektronik,web,14,1218840.07,0.225,13222635.87,4.55,tinggi
3a5b3e21,usr-0113,olahraga,web,10,447270.58,0.043,4281745.41,9.01,tinggi
41af8cce,usr-0119,makanan,teller,13,83293.63,0.14,931697.71,8.84,menengah
d79b7be4,usr-0026,fashion,teller,2,222683.0,0.044,425920.77,6.44,menengah
327d2e7b,usr-0111,makanan,atm,2,68819.39,0.273,100088.5,8.88,menengah
69616d8a,usr-0123,elektronik,atm,12,1276367.77,0.165,12781822.31,0.5,tinggi
6fb63562,usr-0026,elektronik,atm,11,491849.13,0.277,3913864.13,1.74,tinggi
83b08bf6,usr-0007,fashion,atm,2,112341.75,0.066,209942.44,5.26,menengah
36fa328d,usr-0073,kesehatan,teller,11,374441.69,0.138,3550096.57,6.26,tinggi
a9c32856,usr-0111,makanan,mobile,17,98202.65,0.265,1226942.04,7.61,tinggi
347f99aa,usr-0040,otomotif,mobile,18,1857328.88,0.17,27751663.76,0.77,tinggi
46870ba4,usr-0196,kesehatan,atm,15,349293.69,0.191,4240976.86,1.53,tinggi
3e99e51c,usr-0078,fashion,mobile,20,291944.77,0.118,5148038.3,0.51,tinggi
06c7cdf1,usr-0039,elektronik,web,7,772969.85,0.058,5096425.99,8.01,tinggi
c8a30b54,usr-0068,kesehatan,atm,7,75212.62,0.02,516027.8,8.6,menengah
43eeeb88,usr-0173,olahraga,teller,3,314320.84,0.275,684081.39,1.74,menengah
94284884,usr-0187,kesehatan,mobile,3,326031.43,0.244,739921.54,3.49,menengah
6c486277,usr-0190,makanan,teller,9,97130.43,0.164,730479.27,9.02,menengah
e2369c17,usr-0134,makanan,atm,17,44449.79,0.205,601050.86,7.19,menengah
c798813d,usr-0112,olahraga,atm,20,733722.08,0.074,13594564.75,8.17,tinggi
7a0dac7b,usr-0104,kesehatan,atm,11,427477.52,0.09,4278247.35,9.73,tinggi
d2bb461b,usr-0057,elektronik,atm,9,383121.0,0.044,3295022.87,2.31,tinggi
c547d59b,usr-0106,fashion,teller,5,563025.82,0.209,2226163.21,5.11,tinggi
f3bc5f1c,usr-0160,olahraga,teller,14,574929.65,0.09,7326814.36,2.5,tinggi
480e211e,usr-0111,kesehatan,mobile,11,422296.69,0.017,4565964.7,4.12,tinggi
95b49639,usr-0079,fashion,teller,16,589179.31,0.1,8482902.3,3.77,tinggi
b4742d7f,usr-0111,fashion,teller,16,563917.76,0.119,7949856.29,2.22,tinggi
1ba2e450,usr-0084,fashion,atm,8,405286.36,0.049,3081900.19,1.68,tinggi
ac0d4fca,usr-0039,otomotif,teller,3,601319.67,0.025,1759413.7,7.4,tinggi
191410a4,usr-0179,otomotif,teller,16,2193162.62,0.28,25254275.41,7.96,tinggi
5b6e751e,usr-0094,olahraga,web,2,151565.45,0.053,286982.53,1.42,menengah
8d5df764,usr-0026,olahraga,atm,19,215640.14,0.05,3894080.82,3.17,tinggi
56755c79,usr-0044,elektronik,mobile,2,1017954.18,0.246,1534201.63,2.0,tinggi
e2d64071,usr-0019,kesehatan,teller,4,175248.86,0.087,639708.44,8.38,menengah
8351f8b6,usr-0165,otomotif,atm,5,529885.04,0.182,2167626.38,2.67,tinggi
bed9d8e2,usr-0087,olahraga,mobile,16,604862.69,0.207,7677308.17,0.42,tinggi
8bbd2eee,usr-0076,olahraga,web,16,757703.09,0.108,10818477.76,5.14,tinggi
4a55c431,usr-0080,olahraga,teller,14,755224.4,0.071,9827338.33,9.85,tinggi
6d921858,usr-0021,olahraga,atm,7,330510.96,0.045,2210353.54,1.64,tinggi
52e68de6,usr-0019,elektronik,mobile,5,384593.12,0.135,1663988.17,1.58,tinggi
abe19276,usr-0032,makanan,atm,11,97408.79,0.216,840490.41,4.41,menengah
1955a9a3,usr-0101,olahraga,atm,7,821692.23,0.197,4619568.92,3.71,tinggi
08764d2a,usr-0100,fashion,atm,3,124456.09,0.252,279153.87,8.06,menengah
e73fb0d1,usr-0083,fashion,teller,15,429164.72,0.119,5669822.49,7.12,tinggi
26f1122d,usr-0193,kesehatan,web,11,354480.47,0.212,3071796.97,6.62,tinggi
b419b719,usr-0024,otomotif,web,1,2138348.32,0.049,2033026.67,2.58,tinggi
dba8f404,usr-0127,kesehatan,atm,5,90759.55,0.042,434691.84,5.18,menengah
bb2aa31f,usr-0183,makanan,web,6,77233.77,0.231,356237.08,6.35,menengah
bd07e521,usr-0129,makanan,atm,11,25342.16,0.145,238387.79,8.26,menengah
9380764f,usr-0130,fashion,web,5,266258.96,0.198,1068231.36,7.39,tinggi
a1377652,usr-0112,makanan,teller,17,149203.88,0.184,2070417.95,6.16,tinggi
5dc5a946,usr-0194,olahraga,mobile,15,873106.89,0.177,10774673.24,2.97,tinggi
d86a231f,usr-0017,kesehatan,mobile,10,199727.03,0.122,1753202.07,6.31,tinggi
d4c8eb9a,usr-0081,kesehatan,teller,15,417789.45,0.183,5122340.14,2.39,tinggi
5fcfb149,usr-0059,otomotif,web,15,929401.01,0.267,10212435.45,8.54,tinggi
2b6a03b2,usr-0116,olahraga,atm,13,349024.44,0.159,3814873.03,0.5,tinggi
c17dc458,usr-0071,fashion,teller,1,315005.38,0.288,224412.59,8.04,menengah
39209c8f,usr-0164,otomotif,teller,1,1403503.68,0.286,1002411.55,7.97,tinggi
ae584d7a,usr-0074,makanan,mobile,16,148608.55,0.064,2225503.69,6.65,tinggi
f9ede51a,usr-0052,elektronik,web,13,950943.39,0.099,11143638.9,5.5,tinggi
72b4afd3,usr-0026,elektronik,teller,3,660968.54,0.074,1836807.32,4.85,tinggi
fa522cf9,usr-0110,fashion,atm,6,428728.58,0.202,2053927.36,4.21,tinggi
4d0dfc8e,usr-0139,fashion,web,12,148802.16,0.28,1286503.36,3.16,tinggi
243174f0,usr-0001,olahraga,mobile,3,887110.2,0.262,1964151.55,8.54,tinggi
2d8ac1c4,usr-0032,fashion,mobile,9,582571.84,0.034,5064820.68,4.57,tinggi
c0843e68,usr-0022,otomotif,teller,17,644195.02,0.2,8756677.09,2.86,tinggi
345889de,usr-0065,makanan,mobile,12,47049.82,0.242,427976.11,5.5,menengah
9505d72a,usr-0017,olahraga,mobile,20,753281.5,0.238,11480116.28,0.96,tinggi
8f6eea80,usr-0123,fashion,web,11,180169.91,0.245,1497172.49,5.39,tinggi
f7d77002,usr-0027,olahraga,atm,1,405135.58,0.117,357822.45,7.59,menengah
d9876dcc,usr-0151,otomotif,teller,7,735046.03,0.186,4186632.76,4.89,tinggi
92e9326d,usr-0143,olahraga,mobile,8,775883.37,0.28,4468226.29,7.83,tinggi
d58af5a7,usr-0116,kesehatan,teller,11,315947.77,0.06,3267824.65,0.52,tinggi
017e78bc,usr-0167,fashion,mobile,19,277710.73,0.296,3713082.54,9.35,tinggi
41acb3a3,usr-0025,makanan,teller,1,146197.97,0.259,108390.87,0.94,menengah
7efba47e,usr-0186,otomotif,mobile,19,671540.6,0.148,10867025.3,9.96,tinggi
c72277e4,usr-0063,makanan,mobile,20,126353.66,0.236,1931078.53,6.42,tinggi
68ea0443,usr-0171,makanan,teller,10,29867.35,0.032,289124.22,9.4,menengah
bf3d428a,usr-0020,fashion,atm,13,599640.37,0.084,7138955.18,8.51,tinggi
6f5c12b1,usr-0007,otomotif,atm,3,1396574.09,0.222,3261327.92,4.13,tinggi
15a1f2d2,usr-0155,makanan,atm,6,113975.04,0.261,505466.9,9.32,menengah
78e947c3,usr-0082,otomotif,mobile,12,626748.36,0.292,5321907.93,7.7,tinggi
5559d1b0,usr-0071,elektronik,web,19,515388.08,0.24,7441112.32,2.39,tinggi
0b3aa0a3,usr-0142,makanan,mobile,18,141901.16,0.261,1887339.08,5.51,tinggi
a332112a,usr-0108,olahraga,atm,4,821494.36,0.226,2544363.29,0.5,tinggi
a2ecc489,usr-0151,elektronik,atm,9,1176367.9,0.041,10152516.82,1.03,tinggi
fbabb879,usr-0028,elektronik,mobile,16,303156.06,0.243,3672552.93,4.12,tinggi
d2012198,usr-0086,makanan,web,19,142457.15,0.269,1979920.74,2.55,tinggi
4ad65cbc,usr-0121,fashion,web,19,450348.73,0.031,8289983.15,8.14,tinggi
028a9ee8,usr-0062,fashion,web,6,468930.84,0.247,2119606.7,6.86,tinggi
75f68a70,usr-0049,kesehatan,mobile,17,403152.28,0.173,5667868.35,7.33,tinggi
43ca508f,usr-0136,kesehatan,web,2,236146.17,0.184,385401.23,3.95,menengah
585c27dc,usr-0074,makanan,atm,5,75565.07,0.177,310862.99,9.12,menengah
04a471af,usr-0166,makanan,web,20,132017.5,0.037,2541615.01,4.26,tinggi
2de252b2,usr-0065,otomotif,teller,1,2355631.69,0.122,2069037.32,1.99,tinggi
f5f07761,usr-0172,olahraga,web,19,288268.45,0.192,4424148.95,1.29,tinggi
5afe6202,usr-0019,fashion,web,2,215427.83,0.075,398542.0,0.56,menengah
5d65ff29,usr-0001,olahraga,teller,5,873914.92,0.083,4007054.06,1.21,tinggi
15fc6f4f,usr-0053,olahraga,web,4,772478.03,0.004,3077157.04,1.16,tinggi
90c5902d,usr-0084,kesehatan,web,5,346617.83,0.236,1324636.0,8.7,tinggi
975c19df,usr-0163,kesehatan,teller,17,330117.95,0.133,4865476.38,2.1,tinggi
1f315a9a,usr-0170,fashion,web,13,276589.09,0.261,2657244.21,8.6,tinggi
ea2440fe,usr-0111,fashion,teller,16,574571.5,0.131,7986679.55,2.6,tinggi
08914988,usr-0135,kesehatan,web,2,368022.41,0.25,551954.85,7.51,menengah
5218f6fb,usr-0046,makanan,web,14,38802.06,0.086,496422.63,2.91,menengah
ea0d11a8,usr-0090,kesehatan,mobile,16,369635.71,0.159,4974541.36,5.91,tinggi
ff777ef2,usr-0100,makanan,web,15,50115.5,0.259,556917.77,8.41,menengah
075b5fce,usr-0061,makanan,web,16,52570.71,0.271,612812.98,0.27,menengah
e27041d3,usr-0038,olahraga,teller,13,314154.67,0.285,2921886.64,5.15,tinggi
8e11ce08,usr-0169,elektronik,atm,12,902535.29,0.207,8588825.23,2.79,tinggi
71992c6a,usr-0062,otomotif,atm,13,440599.12,0.17,4753223.93,8.86,tinggi
fe799088,usr-0158,makanan,atm,8,119717.12,0.201,765678.03,5.6,menengah
b9ed83d9,usr-0084,otomotif,web,16,2354903.49,0.001,37640353.47,9.59,tinggi
fd86f3fa,usr-0188,olahraga,teller,19,405972.19,0.144,6600373.13,1.95,tinggi
0b26d776,usr-0103,makanan,teller,9,112003.37,0.082,925792.7,2.07,menengah
e291886d,usr-0084,olahraga,atm,4,434941.14,0.187,1413757.43,8.91,tinggi
b0ec1a6f,usr-0059,elektronik,atm,12,839229.79,0.072,9342136.75,3.4,tinggi
b1f5e2be,usr-0012,kesehatan,mobile,3,113697.16,0.269,249413.72,2.39,menengah
507318d6,usr-0141,fashion,teller,14,367490.36,0.222,4004842.1,1.12,tinggi
96211b3d,usr-0066,kesehatan,web,8,351759.18,0.066,2629635.85,1.06,tinggi
d9905e23,usr-0054,elektronik,teller,4,1489144.48,0.193,4807519.68,8.91,tinggi
ac8ca025,usr-0154,elektronik,atm,8,1014717.54,0.028,7890013.0,2.58,tinggi
a270e731,usr-0194,otomotif,web,2,1352024.93,0.083,2479277.21,1.75,tinggi
92798f29,usr-0085,olahraga,mobile,16,762799.06,0.065,11412602.14,4.18,tinggi
c1e96f91,usr-0110,elektronik,mobile,17,978599.01,0.277,12020585.33,2.85,tinggi
deabdef7,usr-0190,olahraga,atm,12,714995.54,0.167,7148073.04,1.73,tinggi
73855f8e,usr-0012,elektronik,mobile,9,490680.78,0.247,3326694.08,2.42,tinggi
86eefcd8,usr-0016,olahraga,web,7,770458.1,0.059,5073425.11,3.02,tinggi
2b1654bd,usr-0186,olahraga,teller,8,613984.66,0.009,4865473.45,7.28,tinggi
321539cc,usr-0041,fashion,atm,10,517373.2,0.13,4503491.78,6.91,tinggi
01455a9c,usr-0108,kesehatan,teller,1,139265.68,0.011,137797.98,1.83,menengah
68a01305,usr-0059,elektronik,mobile,6,514731.47,0.046,2945946.42,1.17,tinggi
8f1a25c2,usr-0136,olahraga,web,9,685272.76,0.214,4846899.81,8.85,tinggi
7d9e7e3b,usr-0146,otomotif,atm,15,714794.31,0.299,7514289.91,5.38,tinggi
88bcf960,usr-0081,fashion,teller,14,186067.51,0.251,1951085.63,4.51,tinggi
25ae098a,usr-0120,makanan,web,1,49533.71,0.089,45142.03,7.75,rendah
2050a806,usr-0029,elektronik,mobile,5,1376038.67,0.069,6406001.18,7.03,tinggi
2f548b30,usr-0035,otomotif,teller,13,2218665.96,0.174,23818304.02,7.4,tinggi
c5121ee3,usr-0013,elektronik,web,18,1344748.85,0.24,18403840.66,2.48,tinggi
7fcd37a1,usr-0024,otomotif,mobile,8,1478005.77,0.025,11527613.0,5.3,tinggi
fc676052,usr-0126,makanan,atm,11,93613.43,0.248,773924.37,0.54,menengah
70aef7eb,usr-0114,fashion,web,8,449387.76,0.027,3498699.68,1.56,tinggi
350ca3c9,usr-0175,elektronik,teller,18,350196.1,0.228,4866061.08,4.66,tinggi
a0ce2f6c,usr-0171,makanan,atm,1,29138.27,0.003,29037.48,0.37,rendah
207e655b,usr-0164,olahraga,mobile,1,212725.35,0.049,202200.3,7.45,menengah
959257a8,usr-0113,otomotif,mobile,3,1775912.8,0.144,4559297.58,8.07,tinggi
a4ba0786,usr-0185,otomotif,atm,2,1974931.57,0.225,3062954.86,6.09,tinggi
8766d091,usr-0166,fashion,atm,11,289522.53,0.035,3074723.49,9.15,tinggi
1d1fceb7,usr-0172,makanan,atm,9,44909.31,0.164,338005.71,1.56,menengah
35df2e4a,usr-0045,otomotif,teller,10,1382278.35,0.273,10048112.01,0.86,tinggi
3e74c7db,usr-0007,makanan,mobile,11,72430.66,0.012,787084.8,4.4,menengah
19e1040f,usr-0163,elektronik,mobile,1,1077546.39,0.266,791201.55,3.84,menengah
8d0a70e0,usr-0097,makanan,mobile,12,115487.4,0.083,1271483.34,1.58,tinggi
4438e224,usr-0083,otomotif,mobile,8,1225944.8,0.239,7460511.2,5.17,tinggi
6350090a,usr-0187,makanan,mobile,12,63765.8,0.051,726110.79,5.81,menengah
274772b5,usr-0158,elektronik,mobile,16,316295.9,0.062,4745071.37,4.16,tinggi
eabc20d8,usr-0200,otomotif,teller,20,1110154.14,0.3,15550543.95,7.75,tinggi
8fb24244,usr-0032,olahraga,web,5,198385.89,0.08,912234.65,0.57,menengah
d1b40e70,usr-0002,kesehatan,atm,17,121599.17,0.167,1722507.39,5.34,tinggi
d99eba86,usr-0064,makanan,atm,6,93434.71,0.142,480950.01,8.82,menengah
898ae659,usr-0103,otomotif,web,13,1836362.8,0.056,22528558.3,6.51,tinggi
a0f44169,usr-0174,makanan,web,5,109124.97,0.042,522462.94,4.06,menengah
4aa0feda,usr-0105,makanan,web,17,96427.55,0.201,1310023.72,7.33,tinggi
e3fc81a6,usr-0095,makanan,web,1,55339.53,0.126,48370.07,7.2,rendah
c5c500e2,usr-0119,olahraga,teller,7,228069.67,0.288,1136328.69,2.59,tinggi
a67c06b3,usr-0193,elektronik,teller,10,1431816.06,0.189,11605016.67,1.65,tinggi
85631eb2,usr-0095,makanan,atm,2,48323.64,0.237,73780.75,7.24,rendah
c952bdba,usr-0172,makanan,web,10,48959.01,0.26,362472.7,7.32,menengah
bf0c16bc,usr-0132,elektronik,teller,13,634661.84,0.238,6290028.31,8.64,tinggi
2441fbeb,usr-0129,otomotif,mobile,8,1861560.15,0.111,13246690.17,5.61,tinggi
668241e6,usr-0179,otomotif,web,9,1063102.46,0.292,6776549.4,4.71,tinggi
68c9816a,usr-0075,elektronik,atm,2,612120.24,0.192,989523.73,9.93,menengah
411bcba1,usr-0135,fashion,web,7,204468.59,0.23,1102781.39,3.62,tinggi
f90e3510,usr-0027,makanan,atm,4,74340.0,0.067,277566.63,1.5,menengah
0e75aabb,usr-0032,elektronik,mobile,20,818429.89,0.14,14078057.95,8.8,tinggi
3ae22e0b,usr-0174,otomotif,mobile,20,2351180.52,0.072,43622444.55,1.01,tinggi
717391dc,usr-0011,fashion,teller,7,167353.48,0.193,945135.6,9.99,menengah
5e258fc9,usr-0130,kesehatan,mobile,3,433578.97,0.275,942463.09,6.16,menengah
846a28df,usr-0200,kesehatan,atm,13,110740.42,0.288,1024693.78,8.6,tinggi
8fb3f5f0,usr-0008,otomotif,mobile,1,2223021.8,0.063,2083836.04,0.36,tinggi
e9cf1e56,usr-0153,otomotif,mobile,11,1957266.03,0.034,20806426.37,1.37,tinggi
27b5084c,usr-0128,otomotif,mobile,8,1776793.39,0.1,12790700.83,6.4,tinggi
915b6b1a,usr-0001,makanan,atm,20,39962.62,0.217,625468.29,4.21,menengah
0c7ec197,usr-0015,otomotif,web,13,1135809.69,0.238,11256871.42,1.43,tinggi
85b5defc,usr-0198,elektronik,atm,20,338640.86,0.037,6522547.41,5.31,tinggi
dcd73ced,usr-0123,otomotif,atm,4,1478458.66,0.068,5513153.25,4.03,tinggi
06a5efac,usr-0186,makanan,mobile,19,42411.71,0.299,564817.16,2.03,menengah
990a049f,usr-0071,fashion,web,20,400982.29,0.044,7663856.67,2.48,tinggi
762496fd,usr-0191,makanan,atm,14,34593.08,0.077,447232.5,0.46,menengah
ad5fa6b1,usr-0094,olahraga,atm,5,539760.18,0.122,2369076.59,7.5,tinggi
21017a07,usr-0191,olahraga,mobile,11,328236.49,0.281,2597186.1,4.34,tinggi
53354cc9,usr-0011,elektronik,mobile,4,1182928.64,0.128,4126268.99,8.48,tinggi
4d93dd42,usr-0156,fashion,mobile,17,542468.67,0.108,8222337.15,4.04,tinggi
cdc449ee,usr-0191,elektronik,mobile,13,442489.77,0.137,4966083.87,3.27,tinggi
4023071c,usr-0014,fashion,mobile,6,483797.32,0.076,2681568.34,3.47,tinggi
daccab27,usr-0109,kesehatan,web,14,289515.56,0.146,3463005.18,8.49,tinggi
49f65405,usr-0192,otomotif,web,20,821717.23,0.157,13848439.19,2.71,tinggi
ac2e77d9,usr-0115,elektronik,mobile,8,630007.74,0.166,4201601.21,7.96,tinggi
36387432,usr-0189,fashion,atm,10,218712.84,0.259,1620989.96,9.14,tinggi
e5efa330,usr-0186,otomotif,web,14,492241.16,0.07,6408123.69,3.81,tinggi
45c544a9,usr-0156,elektronik,mobile,4,1083782.18,0.135,3747891.48,6.97,tinggi
72d19d94,usr-0147,elektronik,atm,19,976054.53,0.019,18184298.46,2.96,tinggi
06871815,usr-0194,fashion,mobile,15,595947.05,0.175,7376009.22,1.74,tinggi
03facf18,usr-0076,otomotif,teller,20,1545430.52,0.113,27423343.09,7.83,tinggi
